policy,tau_c,tau_r,C_h,automation_rate_mean,automation_rate_std,exposure_rate_mean,exposure_rate_std,leakage_rate_mean,leakage_rate_std,system_f1_mean,system_f1_std,expected_cost_mean,expected_cost_std,human_cost_mean,human_cost_std,error_cost_mean,error_cost_std,leak_cost_mean,leak_cost_std
privacy_triggered,0.8,0.6,40.0,0.67,0.10222524150130437,0.611785489847709,0.20294170524095223,0.19875886747353294,0.09586293824613454,0.9515765050708035,0.015015183192151012,16.310754127621653,3.392623120047026,13.2,4.089009660052175,0.592,0.2052315765178448,2.5187541276216505,1.255617204318651
privacy_triggered,0.85,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
privacy_triggered,0.85,0.4,2.0,0.02,0.01870828693386971,0.0,0.0,0.0,0.0,0.9997101449275363,0.0006481356456521272,1.968,0.030331501776206235,1.9600000000000002,0.03741657386773943,0.008,0.017888543819998316,0.0,0.0
