seed,policy,tau_c,tau_r,C_h,automation_rate,exposure_rate,leakage_rate,system_f1,system_precision,system_recall,sens_precision,sens_recall,sens_f1,nsens_precision,nsens_recall,nsens_f1,expected_cost,human_cost,error_cost,leak_cost,n_deferred,n_total
42,privacy_triggered,0.75,0.5,2.0,0.44,0.14893617021276595,0.10638297872340426,0.9450867052023122,0.9410071942446043,0.9492017416545718,0.9558359621451105,0.9619047619047619,0.9588607594936709,0.9285714285714286,0.9385026737967914,0.9335106382978723,3.001549459695816,1.12,0.7,1.181549459695816,56,100
42,privacy_triggered,0.75,0.5,5.0,0.44,0.14893617021276595,0.10638297872340426,0.9450867052023122,0.9410071942446043,0.9492017416545718,0.9558359621451105,0.9619047619047619,0.9588607594936709,0.9285714285714286,0.9385026737967914,0.9335106382978723,4.681549459695816,2.8,0.7,1.181549459695816,56,100
42,privacy_triggered,0.75,0.5,10.0,0.44,0.14893617021276595,0.10638297872340426,0.9450867052023122,0.9410071942446043,0.9492017416545718,0.9558359621451105,0.9619047619047619,0.9588607594936709,0.9285714285714286,0.9385026737967914,0.9335106382978723,7.481549459695816,5.6,0.7,1.181549459695816,56,100
42,privacy_triggered,0.75,0.5,20.0,0.44,0.14893617021276595,0.10638297872340426,0.9450867052023122,0.9410071942446043,0.9492017416545718,0.9558359621451105,0.9619047619047619,0.9588607594936709,0.9285714285714286,0.9385026737967914,0.9335106382978723,13.081549459695816,11.2,0.7,1.181549459695816,56,100
42,privacy_triggered,0.75,0.5,40.0,0.44,0.14893617021276595,0.10638297872340426,0.9450867052023122,0.9410071942446043,0.9492017416545718,0.9558359621451105,0.9619047619047619,0.9588607594936709,0.9285714285714286,0.9385026737967914,0.9335106382978723,24.281549459695817,22.4,0.7,1.181549459695816,56,100
42,privacy_triggered,0.75,0.6,2.0,0.99,0.9787234042553191,0.2553191489361702,0.9051724137931034,0.8898305084745762,0.9210526315789473,0.8871951219512195,0.9238095238095239,0.9051321928460342,0.8921052631578947,0.9186991869918699,0.9052069425901201,4.114016717672348,0.02,1.08,3.014016717672348,1,100
42,privacy_triggered,0.75,0.6,5.0,0.99,0.9787234042553191,0.2553191489361702,0.9051724137931034,0.8898305084745762,0.9210526315789473,0.8871951219512195,0.9238095238095239,0.9051321928460342,0.8921052631578947,0.9186991869918699,0.9052069425901201,4.144016717672348,0.05,1.08,3.014016717672348,1,100
42,privacy_triggered,0.75,0.6,10.0,0.99,0.9787234042553191,0.2553191489361702,0.9051724137931034,0.8898305084745762,0.9210526315789473,0.8871951219512195,0.9238095238095239,0.9051321928460342,0.8921052631578947,0.9186991869918699,0.9052069425901201,4.194016717672348,0.1,1.08,3.014016717672348,1,100
42,privacy_triggered,0.75,0.6,20.0,0.99,0.9787234042553191,0.2553191489361702,0.9051724137931034,0.8898305084745762,0.9210526315789473,0.8871951219512195,0.9238095238095239,0.9051321928460342,0.8921052631578947,0.9186991869918699,0.9052069425901201,4.294016717672348,0.2,1.08,3.014016717672348,1,100
42,privacy_triggered,0.75,0.6,40.0,0.99,0.9787234042553191,0.2553191489361702,0.9051724137931034,0.8898305084745762,0.9210526315789473,0.8871951219512195,0.9238095238095239,0.9051321928460342,0.8921052631578947,0.9186991869918699,0.9052069425901201,4.4940167176723484,0.4,1.08,3.014016717672348,1,100
42,privacy_triggered,0.8,0.2,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.2,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.2,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.2,20.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.2,40.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.3,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,100,100
42,privacy_triggered,0.8,0.3,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,0.0,100,100
